label,speed_limit,ramp,tree,has_crosswalk,narrow_sidewalk,steep_slope,poor_condition
1,23.75,1,0,2,6.75,2.45,0.17305167922127754
0,23.333333333333332,1,0,1,7.25,1.9500000000000002,0.030978934324659233
0,15.0,0,3,1,5.375,3.225,0.22163168974757302
1,23.75,2,0,1,9.25,3.2749999999999995,0.09602811553719397
1,25.0,2,1,2,10.75,1.95,0.16271388805657783
1,12.5,1,0,1,0.0,0.0,0.0
0,21.666666666666668,1,1,1,7.25,4.8,0.15098012839196168
1,23.333333333333332,1,0,3,8.375,2.25,0.2745008705848282
1,23.0,1,0,4,7.333333333333333,2.6666666666666665,0.17770289874524248
1,18.333333333333332,1,0,1,8.0,2.1,0.313458262350937
1,35.0,0,0,0,5.0,2.2,0.08483033932135728
1,22.5,0,0,2,7.0,2.4,0.26366950182260024
1,20.0,0,0,0,5.75,2.2,0.08214676889375684
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,1,0,2,8.0,2.1,0.0
1,21.25,2,0,3,6.5,2.525,0.008318776166959743
0,20.0,2,0,2,6.25,4.2,0.1404350298667794
1,23.333333333333332,2,0,1,6.25,3.8333333333333335,0.4714844466273127
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,1,0.0,0.0,0.0
1,25.0,0,0,0,7.0,1.8,0.0
0,25.0,1,0,3,18.5,2.2,0.01757696071484734
0,30.0,0,0,0,8.0,4.2,0.5451368666278392
1,20.0,2,0,0,0.0,0.0,0.0
0,15.0,3,0,2,6.666666666666667,1.9666666666666668,0.01972386587771203
1,30.0,0,0,0,8.4,1.2,0.013463696105145055
1,20.0,2,0,2,8.75,1.125,0.0
0,25.0,1,0,1,8.0,2.2,0.0
1,20.0,2,0,4,8.0,2.6666666666666665,0.036035510422908326
1,22.5,1,0,3,6.666666666666667,2.466666666666667,0.05561076847640196
1,20.0,1,0,1,6.75,2.75,0.2106292248113099
1,25.0,1,0,1,5.5,4.5,0.41897630393205615
1,20.0,0,0,1,5.5,7.050000000000001,0.18928126239446993
1,22.5,0,0,2,0.0,0.0,0.0
1,23.75,1,0,4,6.625,2.475,0.15171254211844254
1,20.0,2,0,3,6.75,3.625,0.1843702063942953
1,30.0,2,0,0,8.0,3.2,0.07201440288057612
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,2,1,1,6.0,2.85,0.1311060981506146
0,20.0,2,0,1,5.666666666666667,3.783333333333333,0.4285480808140017
0,30.0,0,0,0,8.5,3.2,0.047954866008462625
1,25.0,0,0,0,6.0,1.9,0.44081632653061226
0,0.0,0,0,0,9.5,2.6,0.0
0,0.0,0,0,0,0.0,0.0,0.0
1,23.75,1,0,3,6.5,2.5,0.10903426791277258
1,20.0,2,0,3,6.875,1.7000000000000002,0.16412586229247814
0,20.0,3,0,5,8.5,3.3125,0.3577284154818858
1,25.0,0,0,1,0.0,0.0,0.0
1,20.0,0,0,0,10.85,2.8499999999999996,0.03978953230691364
0,20.0,1,0,1,9.5,3.55,0.1966336162437662
0,15.0,0,0,0,6.5,1.2,0.00356359649122807
0,20.0,2,0,1,6.083333333333333,4.0,0.30490910929918374
1,27.5,0,0,1,9.0,1.9,0.05086661642803316
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,3,0,7,7.416666666666667,3.266666666666666,0.27585429464044503
1,22.0,1,0,5,8.0,2.375,0.19376130455321267
0,25.0,1,0,1,8.0,3.5,0.05902606984751599
1,19.0,3,0,3,8.5,0.7999999999999999,0.0
1,20.0,2,1,3,8.25,3.7,0.19878122300416703
1,25.0,1,0,2,7.5,1.8,0.12921939516834646
0,20.0,0,1,0,6.5,2.6,0.02526103065005052
0,20.0,3,0,1,6.666666666666667,7.233333333333334,0.14649176789129026
0,20.0,1,0,1,5.2,3.7600000000000002,0.07549034021428416
1,25.0,0,0,0,8.0,4.4,0.18093225314077727
1,18.333333333333332,0,0,0,8.75,1.55,0.3907556220111261
1,15.0,2,0,2,0.0,0.0,0.0943952802359882
0,35.0,0,1,0,7.0,2.3,0.00948252506095909
0,20.0,0,1,0,10.0,0.6,0.18243342651169633
0,25.0,1,0,1,6.0,3.5,0.09930785434848029
0,18.333333333333332,1,0,1,5.5,9.649999999999999,0.06814047929972544
1,20.0,2,2,1,6.0,3.85,0.3044649092258664
0,25.0,2,0,2,8.0,3.5999999999999996,0.07538906369589252
1,20.0,1,0,3,6.5,2.3000000000000003,0.1654935573593688
0,20.0,2,2,1,4.5,1.7500000000000002,0.08669044275723228
0,0.0,0,0,0,10.0,4.3,0.0539568345323741
0,35.0,0,0,0,15.5,1.5,0.0636042402826855
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,1,0,3,7.5,2.3,0.5328014955221285
0,0.0,1,0,3,0.0,0.0,0.0
1,25.0,1,0,1,10.0,2.8,0.03968253968253968
1,23.333333333333332,3,1,3,7.25,3.283333333333333,0.11649686168800873
0,45.0,1,1,2,16.75,1.25,0.0
0,20.0,1,0,1,8.75,1.075,0.039738916212164896
1,23.333333333333332,1,0,3,9.25,3.0999999999999996,0.0710741031315164
1,20.0,1,0,3,6.25,2.5,0.1253889946139044
0,20.0,1,0,1,8.166666666666666,1.5333333333333332,0.06394861195700359
0,25.0,2,1,1,5.75,4.525,0.07334318034834263
0,20.0,2,0,1,7.0,3.9749999999999996,0.03514912884477098
0,22.5,1,1,1,5.166666666666667,2.5,0.10632699681814473
1,23.333333333333332,0,0,1,7.166666666666667,1.4833333333333334,2.8396448800179037
0,20.0,0,0,1,8.0,1.4,0.0
1,23.333333333333332,2,0,1,3.0,0.7,0.0
1,20.0,1,0,3,5.5,2.4,0.09584134657797695
1,30.0,1,0,3,8.0,1.4,0.0071174377224199285
1,27.5,3,0,3,7.0,7.366666666666667,0.04843344456803856
1,22.5,1,0,3,7.0,3.8,0.028097982708933718
1,25.0,0,0,1,9.75,2.4,0.056062947534122984
1,20.0,2,0,2,9.5,3.6500000000000004,0.2899349347407091
1,25.0,0,0,0,0.0,0.0,0.0
1,22.0,1,0,5,8.0,2.375,0.19376130455321267
1,20.0,2,1,3,8.375,2.1,0.23483936861805468
0,20.0,0,0,0,6.0,2.7,0.0
0,20.0,0,0,0,6.5,2.8,0.4455930359085963
0,20.0,1,0,3,7.5,4.2,0.12204458576319945
0,23.333333333333332,2,0,1,5.833333333333333,3.633333333333333,0.3606896847653525
1,22.5,2,0,1,16.0,2.1,0.5065947242206235
1,23.333333333333332,2,0,1,7.875,2.3750000000000004,0.11968810510968916
0,25.0,0,0,0,9.5,9.3,0.32230703986429177
0,22.5,3,0,3,5.916666666666667,2.9666666666666663,0.2737157019326019
0,20.0,0,0,0,3.3333333333333335,2.9,0.4421660399281737
0,20.0,2,0,3,6.5,4.3500000000000005,0.06738242997985393
1,21.0,0,0,1,0.0,0.0,0.0
1,22.5,2,1,3,8.833333333333334,2.9166666666666665,0.08661682092968644
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,3,0,3,6.0,2.375,0.07571184813408291
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,6,0,3,6.0,2.5500000000000003,0.26675008566908304
0,20.0,3,0,4,4.9375,2.4,0.10459350756955399
1,21.0,2,0,4,7.0,2.7,0.19728463905938073
1,20.0,1,1,3,6.95,2.4000000000000004,0.04237218880753138
0,20.0,1,0,1,6.5,3.65,0.08139994727128921
1,25.0,1,0,0,18.0,2.1,0.03611182944789884
1,20.0,3,1,4,8.125,1.775,0.40595248245216403
0,17.5,2,1,2,7.5,2.4,0.06119629058175169
1,24.0,0,0,3,0.0,0.0,0.0
1,18.75,1,1,3,13.5,4.75,0.16499954264707933
1,35.0,0,0,1,10.0,3.6,0.12345679012345678
1,23.333333333333332,2,0,2,1.875,0.5,0.07885645885534248
1,22.5,2,0,4,7.625,2.1,0.10234164098528006
1,23.333333333333332,2,2,1,7.166666666666667,4.016666666666667,0.10506884724900868
0,25.0,1,0,1,16.5,1.5,0.0
1,0.0,0,0,0,11.5,2.2,0.0
0,22.5,1,0,2,7.0,2.1,0.562397370556274
0,30.0,0,0,1,14.6,1.4,0.26458262543889455
0,20.0,2,1,1,5.416666666666667,1.6833333333333333,0.34280165899472825
0,17.5,3,0,4,6.033333333333334,2.0,0.08282904470058071
1,30.0,0,0,0,9.25,0.75,0.12512455472168277
0,18.333333333333332,0,2,1,6.875,4.225,0.31385405802443556
0,18.333333333333332,0,0,1,6.25,3.9,0.3410754260501107
0,25.0,0,0,0,0.0,0.0,0.0
1,21.25,1,0,2,11.5,1.4000000000000001,0.2509179651461753
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,0,0,0,8.25,2.925,0.09266691215725552
1,23.333333333333332,3,0,3,6.25,3.016666666666667,0.054751175161608844
1,20.0,2,0,2,6.333333333333333,3.466666666666667,0.12037540002987968
1,15.0,0,0,0,6.0,1.9,0.04074702886247878
0,30.0,0,1,0,6.5,3.0,0.13989501312335959
1,26.25,0,0,1,0.0,0.0,0.0
1,25.0,2,0,5,7.875,1.9500000000000002,0.5126515290602481
1,35.0,2,1,2,8.75,4.5,0.08179796958674845
1,22.5,1,0,3,6.75,2.6500000000000004,0.12373556599956426
0,20.0,2,0,1,6.833333333333333,4.266666666666667,0.0752940028854244
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,1,1,1,6.0,4.15,0.03651282117834472
1,25.0,0,0,1,5.75,2.8,0.1469217267743007
1,22.0,1,0,2,7.75,2.55,0.08033719834872868
0,20.0,2,2,1,6.416666666666667,4.4,0.1442633893384275
1,23.333333333333332,1,0,1,9.25,3.75,0.11293524484363394
1,22.5,0,0,0,6.0600000000000005,1.06,0.08112283578042219
0,20.0,0,0,1,7.125,0.9750000000000001,0.2871471791237068
1,23.333333333333332,1,0,1,8.5,5.0,0.07807618840946054
1,23.333333333333332,0,1,1,7.75,4.15,0.11158871692440389
0,25.0,0,0,0,5.5,3.05,0.03410817684888073
0,25.0,2,0,2,6.5,3.0749999999999997,0.09664787789310607
1,23.333333333333332,2,0,1,6.0,3.04,0.11233487513215076
1,22.5,3,0,4,8.25,4.175000000000001,0.5599971725606148
0,23.333333333333332,2,0,1,7.5,2.225,0.18678157881834156
1,23.333333333333332,0,0,0,6.175,2.9000000000000004,0.2474665174196416
1,21.25,1,0,2,11.0,2.3600000000000003,0.1058154193774592
0,20.0,1,0,1,5.5,2.3,0.14672696931770773
1,15.0,0,0,1,5.5,2.3,0.03696236559139785
0,20.0,1,2,1,9.5,1.8,0.08673852241345743
1,23.75,1,0,1,15.75,6.65,0.09587183938388369
1,22.5,1,0,3,11.5,3.45,0.10575679922079276
0,0.0,0,0,0,0.0,0.0,0.0
0,15.0,0,0,0,4.5,4.5,0.05883891213389121
0,55.0,1,0,1,30.0,1.2,0.0
1,22.5,2,2,2,6.5,2.966666666666667,0.029214519816023576
0,17.5,2,0,3,6.833333333333333,3.933333333333333,0.23244425860076082
0,23.333333333333332,1,0,1,6.75,4.583333333333333,0.17768595208090934
0,23.333333333333332,2,0,1,8.5,1.25,0.012066365007541479
0,0.0,0,0,0,7.5,1.1,0.05241605241605242
0,20.0,1,0,1,7.25,2.4,0.3231845559262363
0,25.0,2,1,2,8.5,2.3499999999999996,0.23544438261925235
1,20.0,1,0,3,8.166666666666666,3.0333333333333337,0.12625535566047646
0,25.0,1,0,3,8.0,2.65,0.0
1,23.75,3,0,4,6.875,2.25,0.10492447876956555
1,20.0,2,0,4,7.75,2.775,0.0
0,15.0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,0,0,0,11.5,3.5666666666666664,0.17702153305605098
1,15.0,0,0,1,16.5,2.4,0.09109921365233395
0,20.0,1,1,3,11.5,1.7,0.07653219099566191
0,25.0,0,0,0,6.0,6.0,0.087874454410439
1,23.333333333333332,2,0,3,7.5,4.925,0.12082339943476307
0,25.0,1,1,3,12.0,3.55,0.08608695652173913
0,15.0,0,0,0,7.75,4.4750000000000005,0.4436733481175863
1,25.0,2,1,3,6.666666666666667,4.8,0.03903810558716928
0,30.0,2,0,5,9.5,3.9000000000000004,0.14829165716006237
0,20.0,1,0,1,6.2,2.58,0.031200058679433318
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,4,0,5,9.25,3.9749999999999996,0.33793957981745076
0,45.0,0,0,0,0.0,0.0,0.0
1,20.0,0,0,3,0.0,0.0,0.0
1,22.5,1,1,2,7.5,2.8,0.352112676056338
1,20.0,2,0,1,6.0,2.983333333333333,0.10191163439220051
1,20.0,2,0,1,6.0,2.0,0.13113926539049575
1,30.714285714285715,0,0,0,0.0,0.0,0.0
1,22.5,2,0,5,7.125,2.625,0.2792494995966002
0,16.0,0,3,1,11.0,3.45,0.0
0,25.0,0,0,0,0.0,0.0,0.0
0,25.0,0,0,0,12.25,2.45,0.1440323758601513
1,25.0,2,0,5,7.625,2.8000000000000003,0.3895251916443077
0,17.5,0,0,0,6.4,1.3,0.09869375907111756
1,22.5,1,0,3,15.0,2.05,0.014413108038186562
1,20.0,2,0,1,9.666666666666666,2.633333333333333,0.10046709176311362
1,18.333333333333332,1,1,1,11.0,0.65,0.06482593037214886
1,20.0,3,3,7,7.5,4.066666666666666,0.09795694554688056
1,22.5,2,1,3,11.0,2.3499999999999996,0.04727994700542302
1,32.5,1,0,1,9.0,4.25,0.03433469479544587
0,25.0,0,1,0,7.5,4.2,0.03460207612456748
0,20.0,2,0,2,6.333333333333333,4.35,0.05347557045354434
1,23.333333333333332,1,0,4,6.0,0.45,0.0
1,22.5,3,0,4,7.833333333333333,2.4,0.09558909099550299
0,0.0,0,0,0,12.0,1.9,0.05418302162702994
1,22.5,2,0,5,7.5,4.15,0.11782631002602677
1,20.0,0,0,0,8.833333333333334,5.3999999999999995,0.04539386489953231
0,0.0,0,0,0,0.0,0.0,0.0
1,35.0,1,0,2,15.5,3.9,0.14708710686405893
1,23.0,0,0,2,8.5,3.275,0.11908666219834498
1,20.0,1,0,2,10.0,2.0999999999999996,0.04827494856498015
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,1,0,2,7.5,4.233333333333333,0.21141293143348486
1,23.75,2,0,4,6.875,3.1500000000000004,0.15715340519239177
1,22.5,2,0,5,7.125,2.625,0.2792494995966002
0,22.5,2,0,2,9.0,3.9,0.7488080046403712
0,20.0,4,0,4,6.5,2.3,0.1222077857201366
1,23.75,0,0,1,10.375,1.95,0.11819491778894164
1,22.5,1,1,1,8.5,2.7,0.0923521038722035
1,25.0,0,0,1,6.666666666666667,3.0666666666666664,0.13765147959157922
1,25.0,2,0,5,8.0,1.1,0.2901677276711375
1,22.5,2,1,1,6.375,3.2750000000000004,0.0643950795363334
0,30.0,2,0,2,8.0,0.1,0.11141239762051658
1,27.5,2,0,1,8.333333333333334,3.433333333333333,0.08987912993223153
0,22.5,1,0,3,16.25,2.0,0.1863078235723637
1,23.333333333333332,0,0,3,8.625,3.55,0.16689065933984915
0,20.0,2,1,2,7.5,1.85,0.05267295597484277
1,23.333333333333332,0,0,0,8.375,1.7,0.09210773318558807
0,20.0,0,0,0,7.0,5.65,0.5832342467816936
1,22.5,1,0,1,10.0,3.25,0.12159533073929961
0,21.666666666666668,2,0,1,6.675,3.5,0.20640700227308312
1,21.666666666666668,2,0,1,6.375,2.975,0.19403304996986734
1,25.0,1,0,0,8.0,3.0,0.12334801762114538
0,20.0,1,1,5,8.5,3.5,0.12459944692092675
0,23.333333333333332,2,0,1,6.666666666666667,3.266666666666667,0.19851352005692655
0,0.0,0,0,0,0.0,0.0,0.0
1,18.333333333333332,2,0,3,9.333333333333334,5.6,0.5019877916602319
0,12.5,2,0,1,6.75,1.5499999999999998,0.32647043810872806
1,22.5,1,0,5,5.125,1.875,0.11793386377908743
1,20.0,1,0,2,6.25,3.2,0.21578917378380627
1,22.5,2,1,4,7.25,3.8999999999999995,0.27802696519890663
1,23.333333333333332,1,0,3,8.575,3.375,0.16025137470542028
0,18.333333333333332,1,0,1,5.8,2.1399999999999997,0.14158907408878973
1,22.5,1,1,1,6.166666666666667,3.6666666666666665,0.09659261930450011
0,23.333333333333332,1,0,1,7.916666666666667,3.6,0.16852082314212347
0,30.0,0,0,0,8.5,2.8,0.28394004282655244
1,23.333333333333332,1,0,1,8.0,3.1166666666666667,0.11522878907321006
1,31.0,0,0,3,10.0,0.5,0.053003533568904596
0,20.0,1,1,2,6.0,2.95,0.09211411785857362
1,29.0,0,0,1,11.75,0.7000000000000001,0.2327855938466713
1,21.25,3,0,5,5.416666666666667,2.266666666666667,0.029380535264018046
1,20.0,1,0,2,6.75,3.3,0.22519434895672522
1,21.666666666666668,2,0,3,7.5,2.275,0.1137975885049386
0,20.0,0,1,0,6.0,1.5,0.0
1,25.0,2,0,3,14.0,0.8,0.15552608978487617
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,2,2,2,10.5,6.35,0.12423900896200135
0,20.0,0,0,0,6.5,2.95,0.11833066646820228
0,17.5,1,1,1,7.5,3.7,0.0128
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,2,1,3,7.5,2.3333333333333335,0.1390821549475152
1,28.333333333333332,0,0,0,0.0,0.0,0.0
0,20.0,2,1,0,5.0,3.3,0.3171012064506388
1,25.0,0,0,3,11.5,3.45,0.10575679922079276
0,25.0,0,0,0,5.0,5.05,0.6981269000686476
0,20.0,0,0,0,7.25,2.05,0.44330664417432875
0,0.0,0,0,0,0.0,0.0,0.0
1,27.5,1,1,3,13.166666666666666,2.766666666666666,0.15025182005248644
1,23.333333333333332,1,0,1,7.8,3.7,0.3339555649639433
1,21.666666666666668,1,0,1,7.0,4.05,0.5667334669338677
0,25.0,0,0,0,8.0,6.4,0.05150905432595573
0,55.0,0,0,0,12.0,0.8,0.0
1,21.25,2,2,3,7.875,1.95,0.2998884207991981
1,22.5,2,0,4,9.0,2.375,0.10568991737816805
1,28.333333333333332,3,0,2,10.0,2.45,0.03338819656712909
1,28.75,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,2,0,3,7.0,4.25,0.19522015715515034
0,18.333333333333332,0,1,0,4.0,2.6250000000000004,0.18001923663558805
1,25.0,0,0,1,0.0,0.0,0.0
1,25.0,2,0,1,6.25,3.6999999999999997,0.08833717333412922
0,23.333333333333332,3,0,1,6.75,2.725,0.4178485860688049
0,20.0,1,0,1,5.9,4.38,0.16794209950298986
0,25.0,1,0,0,14.0,1.1,0.022596033140848605
1,22.5,2,0,5,8.0,2.9,0.19968227373640815
0,25.0,1,0,2,7.5,2.3,0.01413760603204524
1,11.25,1,0,2,5.5,3.425,0.20317842093264857
0,20.0,1,0,1,5.833333333333333,6.766666666666667,0.6480258484516382
0,0.0,0,0,1,3.0,1.65,0.07161803713527852
0,20.0,2,0,2,6.4,4.92,0.1571246828542776
1,25.0,0,0,0,0.0,0.0,0.0
1,21.666666666666668,0,0,0,0.0,0.0,0.0
1,22.5,0,1,0,7.666666666666667,2.3333333333333335,0.10837834872169637
1,22.5,2,0,4,15.166666666666666,7.2,0.15229835752263277
0,20.0,1,0,3,5.25,1.85,0.08513696600426245
1,25.0,2,0,3,7.5,1.95,0.270952574460416
0,26.666666666666668,2,0,1,3.0,1.1,0.013988232579603138
1,28.333333333333332,0,0,0,0.0,0.0,0.0
0,18.75,1,1,3,7.25,8.1,0.20456756083248256
0,30.0,0,1,0,6.5,3.6,0.7859299010565152
0,21.25,0,0,1,5.875,2.875,0.10955675035569208
0,20.0,2,2,3,5.875,2.7750000000000004,0.18740816039213756
0,20.0,0,1,0,4.25,3.05,0.11648346108254617
1,22.5,2,1,3,11.0,2.3499999999999996,0.04727994700542302
1,23.333333333333332,2,0,2,7.0,2.3,0.06860610192803554
0,15.0,0,0,0,4.0,2.6,0.0
1,21.666666666666668,2,0,1,6.25,5.466666666666666,0.9359654318044729
1,22.5,0,0,1,0.0,0.0,0.0
0,20.0,2,2,1,6.375,3.175,0.09398258796558168
1,23.333333333333332,1,0,1,7.333333333333333,1.2333333333333332,0.10374335960986053
0,20.0,1,1,1,7.5,2.8,0.05778929672177081
1,22.5,0,0,0,6.666666666666667,2.2333333333333334,0.038519796232161806
0,30.0,0,0,0,4.5,9.1,1.406890271664896
1,20.0,2,0,4,7.75,2.775,0.0
1,21.666666666666668,0,1,0,8.5,6.45,0.3110106248770679
1,25.0,1,0,5,8.5,4.3999999999999995,0.10637293660298086
1,25.0,1,0,1,8.75,4.5,0.09190754180523816
0,26.428571428571427,0,0,0,10.5,8.75,0.1418504327667387
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
0,21.666666666666668,0,0,0,12.0,0.8,0.0
0,20.0,1,0,1,8.75,7.85,0.3297234067442912
0,25.0,2,0,2,14.5,2.1,0.2932832972904211
0,23.333333333333332,0,0,0,8.25,2.6,0.36667236299082445
1,20.0,1,3,2,5.666666666666667,5.066666666666666,0.28271399399466995
1,20.0,2,0,1,6.583333333333333,3.0333333333333337,0.22757249653555442
1,20.0,1,0,1,5.75,2.225,0.10080270768579865
0,0.0,0,0,0,0.0,0.0,0.0
1,31.0,3,1,4,12.166666666666666,4.566666666666666,0.16591748094266964
0,20.0,2,1,4,6.375,3.8499999999999996,0.17117516139562283
1,23.333333333333332,1,0,1,0.0,0.0,0.0
1,20.0,2,0,2,5.875,3.725,0.07226597525398484
1,23.333333333333332,0,1,0,9.5,4.050000000000001,0.5942880428250208
0,25.0,0,0,0,6.5,2.1,0.37491338066381447
1,20.0,1,0,3,5.5,2.4,0.09584134657797695
1,20.0,3,2,5,8.7,2.8400000000000003,0.08427866538666523
0,0.0,0,0,0,10.5,3.4,0.1277673473170151
0,15.0,0,0,0,4.0,0.5,0.549717057396928
1,23.75,2,3,4,6.75,1.925,0.31384255732375216
1,23.333333333333332,2,0,3,7.875,3.375,0.2711529236751931
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,3,0,3,5.0,2.5499999999999994,0.5918833307649685
0,0.0,0,0,1,0.0,0.0,0.0
1,23.75,2,0,2,7.325,3.7,0.43741761757181996
0,20.0,1,0,1,5.583333333333333,2.27,0.1397891903982484
0,20.0,2,1,1,4.5,6.0,0.07613496676449874
1,20.0,4,0,3,9.25,5.225,0.34568518240514934
1,25.0,2,0,3,7.375,1.35,0.07435883901848062
1,15.0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,3,7.75,2.6999999999999997,0.05325602827809195
1,20.0,0,0,0,8.0,2.45,0.11669199397729912
1,28.333333333333332,3,0,2,10.0,2.45,0.03338819656712909
0,20.0,2,0,1,5.5,3.5500000000000003,0.3556876166256585
1,23.75,1,0,3,7.0,2.35,0.10981904419686817
0,17.5,2,0,2,5.4,2.06,0.15054726816294975
1,20.0,2,1,3,7.625,3.025,0.10301496742740025
1,23.75,2,0,5,7.625,3.8000000000000003,0.04181789964616983
0,23.333333333333332,3,0,1,4.0,2.8,0.0
0,0.0,0,0,3,0.0,0.0,0.0
1,25.0,2,0,3,7.875,2.35,0.28837214770087477
0,23.333333333333332,2,0,1,6.083333333333333,3.15,0.20096036906978207
0,20.0,0,0,0,12.333333333333334,2.6666666666666665,0.07929642445213379
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,1,0,1,7.06,2.8166666666666664,0.2300856101864586
1,20.0,2,0,4,8.75,3.4499999999999997,0.07635503999272776
1,27.5,0,0,2,612.6666666666666,5.6000000000000005,0.04354893028564957
0,12.5,1,2,1,10.0,4.8,0.29118305844023623
0,20.0,2,1,2,11.0,3.1,0.34055425998263644
1,25.0,1,2,0,10.0,3.75,0.1330515962481173
1,20.0,1,0,3,7.666666666666667,10.333333333333334,0.4277404118427978
1,21.25,1,0,3,8.0,0.7333333333333334,0.033345033345033345
0,18.333333333333332,2,0,1,5.625,2.325,0.051684909991493076
0,25.0,1,0,2,7.75,2.25,0.20179601957224264
1,20.0,4,0,3,8.0,4.55,0.1663483198435879
1,23.333333333333332,3,0,2,7.125,3.0,0.17512649735332972
0,25.0,0,1,0,9.0,3.7,0.6106471816283925
1,23.75,2,0,5,6.875,2.825,0.08491773658249971
0,15.0,0,0,0,3.0,1.15,0.0
1,20.0,2,1,5,6.7875,2.8249999999999997,0.04978005983135693
1,20.0,1,0,3,6.5,5.0,0.017348754448398576
0,20.0,0,0,0,8.0,5.3,0.07385851820845543
0,18.333333333333332,1,0,1,6.2,5.26,0.41508069709638057
1,27.5,1,2,3,6.625,5.625,0.15673078976348984
1,17.5,2,0,1,6.75,4.35,0.04423570995867679
1,23.333333333333332,1,1,1,11.833333333333334,1.0666666666666667,0.01115588140015244
1,20.0,2,0,4,9.0,3.25,0.0
0,21.25,1,0,1,11.5,0.95,0.0
1,26.666666666666668,2,0,2,6.5,3.8,0.3355127322780454
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,0,1,0,6.0,1.4,0.0
1,20.0,2,0,2,6.625,3.9,0.14429791138942416
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,1,0,1,7.0,6.5,0.025013400035733428
1,31.0,0,0,2,17.0,1.4,0.0464926590538336
0,20.0,1,0,0,6.166666666666667,7.366666666666667,0.04829895497657318
0,14.333333333333334,2,0,2,0.0,0.0,0.0
0,20.0,4,0,3,6.875,5.75,0.20650284887450912
1,22.5,0,0,4,6.375,2.5999999999999996,0.08194512278718938
1,20.0,1,0,4,9.0,4.9,0.21236828637329203
0,23.333333333333332,2,1,1,9.0,1.7999999999999998,0.26683343400619935
1,28.333333333333332,3,0,2,10.25,2.025,0.057697412708728114
1,20.0,0,0,0,6.9,2.8,0.078046870004476
0,0.0,0,0,0,9.0,4.7,0.12583892617449666
1,30.0,0,0,0,0.0,0.0,0.0
1,23.0,1,0,3,7.666666666666667,5.0,0.14514567967159497
0,18.333333333333332,1,1,1,4.333333333333333,2.6,0.08202997926731836
0,15.0,1,0,1,6.0,2.9,0.17054908485856904
1,25.0,1,0,1,7.5,2.3,0.31233732431025507
1,22.5,1,0,3,7.0,3.8,0.028097982708933718
1,26.25,1,0,2,5.75,3.95,0.1064426348271846
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,0,0,0,11.0,4.2,0.24362606232294617
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,2,0,3,5.75,6.025,0.6255672525280128
0,25.0,2,0,2,9.833333333333334,1.3,0.0
0,30.0,2,0,3,18.75,1.15,0.0
0,0.0,0,0,0,0.0,0.0,0.0
0,15.0,0,0,0,0.0,0.0,0.0
1,20.0,1,1,3,8.0,3.2,0.07948538972656914
1,20.0,1,0,1,6.0,2.7800000000000002,0.18757405709223257
0,0.0,0,0,0,0.0,0.0,0.0
0,25.0,0,1,0,10.0,3.7,0.0
0,21.666666666666668,2,0,1,4.333333333333333,4.366666666666667,0.31924450657335635
0,20.0,0,0,0,7.5,4.4,0.06790402897238569
1,25.0,0,0,0,6.0,3.2,0.0
0,20.0,5,0,1,6.75,3.8,0.2026704815500447
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,2,0,6,6.5,3.7,0.15978954880088003
0,17.5,2,0,2,9.5,3.85,0.154052256727915
0,20.0,2,0,1,9.5,5.3,0.7549358341559723
0,30.0,0,0,0,6.25,3.65,0.149357591013314
0,20.0,0,0,0,11.25,3.05,0.5418173937729405
1,23.333333333333332,2,0,2,9.25,1.625,0.47130080120440165
1,20.0,1,0,3,11.25,3.533333333333333,0.5031798932068755
0,20.0,2,0,3,6.75,1.2,0.04182754182754183
1,23.333333333333332,1,0,3,8.0,3.0999999999999996,0.06519360987199854
1,18.333333333333332,1,0,3,10.0,1.6,0.010556875164951175
1,15.0,0,0,0,6.0,1.9,0.04074702886247878
0,20.0,2,0,1,6.5,3.9,0.10624177548625949
1,22.5,2,0,3,6.625,8.325,0.17230202953333568
